,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100,gpu_milli
476,openb-pod-1491,0,inf,1166.0,1785,2891,370
477,openb-pod-2918,0,inf,6069.0,12123,15431,320
478,openb-pod-1398,0,inf,1489.0,2771,3627,650
479,openb-pod-1712,0,inf,1123.0,2236,2869,810
480,openb-pod-3097,0,28483.0,18457.0,26719,45211,320
481,openb-pod-3256,0,inf,6875.0,13295,17824,650
482,openb-pod-1649,0,inf,12833.0,23939,33901,810
483,openb-pod-3038,0,inf,2100.0,3779,5185,650
484,openb-pod-2354,0,inf,106344.0,163019,259577,320
485,openb-pod-3182,0,3014.0,1288.0,2347,3353,320
486,openb-pod-1662,0,inf,7985.0,13410,20868,470
487,openb-pod-1898,0,inf,1399.0,2276,3415,810
488,openb-pod-1285,0,inf,1165.0,1857,2976,370
489,openb-pod-2374,0,inf,1829.0,2585,4482,320
490,openb-pod-1132,0,inf,1980.0,3745,5263,810
491,openb-pod-2036,0,inf,3671.0,6937,9545,320
492,openb-pod-3161,0,inf,2252.0,3862,5500,470
493,openb-pod-3127,0,inf,2636.0,4651,6816,110
494,openb-pod-3378,0,inf,1451.0,2683,3767,650
495,openb-pod-1440,0,inf,15092.0,29449,38748,810
496,openb-pod-1908,0,inf,1775.0,2830,4589,320
497,openb-pod-2968,0,inf,9925.0,15526,25160,220
498,openb-pod-1500,0,inf,1379.0,2384,3423,460
499,openb-pod-1786,0,inf,2276.0,3913,5849,810
500,openb-pod-2940,0,inf,1119.0,2163,2924,810
501,openb-pod-3079,0,inf,1904.0,3153,4940,650
502,openb-pod-3131,0,inf,1384.0,2411,3643,810
503,openb-pod-2844,0,inf,4200.0,6411,10679,320
504,openb-pod-1239,0,inf,4440.0,7135,11159,160
505,openb-pod-2767,0,inf,27409.0,44922,68308,320
506,openb-pod-2813,0,inf,14230.0,27626,34606,220
507,openb-pod-2929,0,inf,18173.0,33824,46709,810
508,openb-pod-2325,0,inf,1411.0,1994,3748,470
509,openb-pod-2578,0,inf,35380.0,58618,88565,810
510,openb-pod-2517,0,13353.0,10504.0,20342,25300,470
511,openb-pod-1701,0,inf,7023.0,12665,17579,810
512,openb-pod-2377,0,inf,21304.0,36997,52882,220
513,openb-pod-2244,0,inf,4519.0,7773,11841,470
514,openb-pod-2506,0,5762.0,2099.0,4170,5138,650
515,openb-pod-2653,0,inf,1070.0,1955,2710,810
516,openb-pod-1305,0,inf,26382.0,37660,69555,810
517,openb-pod-3185,0,inf,1302.0,2027,3419,160
518,openb-pod-2154,0,inf,23497.0,44570,60318,50
519,openb-pod-2436,0,inf,15330.0,26548,37466,160
520,openb-pod-1938,0,inf,3636.0,6335,9546,470
521,openb-pod-3058,0,60354.0,22297.0,33871,56777,810
522,openb-pod-3342,0,3830.0,1411.0,2588,3455,160
523,openb-pod-1504,0,3643.0,1446.0,2059,3626,370
524,openb-pod-3119,0,inf,1167.0,2267,2870,810
525,openb-pod-2071,0,inf,8537.0,15734,22047,220
526,openb-pod-2829,0,inf,3442.0,6844,9089,320
527,openb-pod-1858,0,inf,1301.0,2020,3409,810
528,openb-pod-3087,0,inf,1296.0,2435,3283,470
529,openb-pod-2394,0,inf,2036.0,3584,5163,160
530,openb-pod-1567,0,inf,1981.0,2862,4987,650
531,openb-pod-1812,0,inf,1314.0,2506,3242,810
532,openb-pod-3049,0,inf,27968.0,41935,72391,220
533,openb-pod-2451,0,inf,6486.0,11422,15601,160
534,openb-pod-2328,0,inf,2700.0,4965,7141,460
535,openb-pod-2395,0,inf,3371.0,5120,8729,650
536,openb-pod-2187,0,26352.0,10228.0,18294,25655,220
537,openb-pod-2045,0,inf,3922.0,6203,10213,810
538,openb-pod-2501,0,inf,1496.0,2370,3925,330
539,openb-pod-3259,0,inf,37083.0,63487,95970,160
540,openb-pod-2327,0,inf,9663.0,14976,23598,330
541,openb-pod-2419,0,inf,3868.0,7140,10153,470
542,openb-pod-1437,0,inf,1389.0,2419,3368,160
543,openb-pod-2340,0,inf,1109.0,2045,2935,470
544,openb-pod-2907,0,188029.0,75528.0,148163,182365,810
545,openb-pod-2994,0,inf,9688.0,13829,25550,470
546,openb-pod-2405,0,85754.0,58718.0,107517,153601,810
547,openb-pod-3082,0,3974.0,3212.0,6409,7870,650
548,openb-pod-2920,0,inf,3649.0,6551,9296,810
549,openb-pod-1968,0,inf,1741.0,3225,4481,460
550,openb-pod-2431,0,inf,2031.0,3316,5065,470
551,openb-pod-2365,0,inf,14551.0,27825,36305,470
552,openb-pod-2404,0,inf,1854.0,2870,4529,470
553,openb-pod-2830,0,inf,1447.0,2038,3476,650
554,openb-pod-2775,0,inf,1567.0,2557,3996,470
555,openb-pod-2619,0,inf,17654.0,25585,43163,230
556,openb-pod-1223,0,inf,14587.0,25834,38617,320
557,openb-pod-1960,0,inf,2721.0,4929,6639,220
558,openb-pod-3065,0,inf,1194.0,2303,2874,810
559,openb-pod-1850,0,inf,13570.0,24877,35253,320
560,openb-pod-1876,0,inf,5463.0,8356,13589,470
561,openb-pod-3163,0,inf,6439.0,12412,15554,320
562,openb-pod-3120,0,inf,1245.0,2436,3258,650
563,openb-pod-2636,0,7963.0,5467.0,8606,14107,650
564,openb-pod-1275,0,inf,3439.0,5331,8804,590
565,openb-pod-1946,0,inf,1170.0,2191,2952,480
566,openb-pod-1294,0,inf,40825.0,72633,104289,320
567,openb-pod-2950,0,86412.0,48212.0,93192,121463,160
568,openb-pod-1806,0,inf,29695.0,43075,75295,810
569,openb-pod-1421,0,inf,1564.0,3069,4159,320
570,openb-pod-2689,0,inf,88160.0,134575,214969,810
571,openb-pod-2246,0,inf,4718.0,8596,11970,220
572,openb-pod-1241,0,inf,2519.0,4681,6147,650
573,openb-pod-2398,0,inf,2436.0,4047,6384,810
574,openb-pod-1745,0,inf,1172.0,2295,3025,810
575,openb-pod-2880,0,11389.0,5155.0,8899,13369,320
576,openb-pod-2205,0,inf,1466.0,2335,3667,650
577,openb-pod-3294,0,inf,7829.0,12138,20604,810
578,openb-pod-1310,0,inf,1417.0,2434,3587,230
579,openb-pod-3251,0,inf,2259.0,3526,5440,160
580,openb-pod-2471,0,inf,40405.0,56983,102819,320
581,openb-pod-1746,0,inf,1210.0,2415,3122,810
582,openb-pod-3332,0,inf,52559.0,87045,139387,460
583,openb-pod-1512,0,inf,11939.0,20288,29173,460
584,openb-pod-2390,0,inf,2268.0,3254,5815,810
585,openb-pod-1278,0,inf,1607.0,2524,4272,470
586,openb-pod-1476,0,inf,3569.0,5878,8978,810
587,openb-pod-2603,0,inf,1061.0,2002,2677,810
588,openb-pod-2926,0,inf,1658.0,3177,3991,810
589,openb-pod-3362,0,inf,4911.0,7356,11973,470
590,openb-pod-2336,0,inf,19735.0,30197,47409,810
591,openb-pod-2113,0,inf,1213.0,2156,2917,230
592,openb-pod-2160,0,inf,4870.0,7538,12719,810
593,openb-pod-3146,0,inf,16994.0,29360,45182,320
594,openb-pod-3098,0,inf,1528.0,2314,3785,370
595,openb-pod-1593,0,inf,1796.0,2754,4577,460
596,openb-pod-1205,0,inf,2781.0,5269,6739,650
597,openb-pod-2084,0,inf,40513.0,69872,97593,230
598,openb-pod-2129,0,2554.0,1350.0,2410,3301,460
599,openb-pod-2804,0,inf,27916.0,51553,68120,160
600,openb-pod-2275,0,inf,2863.0,4373,7155,470
601,openb-pod-1988,0,1600.0,1316.0,2276,3258,810
602,openb-pod-2527,0,inf,12651.0,23905,31161,810
603,openb-pod-1451,0,inf,2120.0,3495,5444,650
604,openb-pod-1177,0,inf,6630.0,11788,16343,470
605,openb-pod-3314,0,inf,1196.0,2049,2921,810
606,openb-pod-1424,0,inf,2040.0,3182,5347,650
607,openb-pod-3303,0,2321.0,1190.0,1819,3052,650
608,openb-pod-3263,0,inf,10597.0,16632,26996,320
609,openb-pod-1368,0,inf,75954.0,146687,184587,810
610,openb-pod-1215,0,inf,27698.0,48710,68556,810
611,openb-pod-2744,0,inf,5677.0,8746,14125,810
612,openb-pod-1905,0,inf,1542.0,3082,3947,470
613,openb-pod-2525,0,inf,2212.0,3635,5425,810
614,openb-pod-2423,0,inf,28616.0,46410,74500,50
615,openb-pod-2133,0,inf,16793.0,29260,41638,320
616,openb-pod-2058,0,inf,1314.0,2423,3186,810
617,openb-pod-2514,0,2886.0,1056.0,1597,2564,320
618,openb-pod-2149,0,inf,165411.0,277439,398573,550
619,openb-pod-1574,0,inf,1474.0,2369,3625,810
620,openb-pod-2965,0,inf,1048.0,1908,2785,810
621,openb-pod-2523,0,inf,3242.0,4760,7865,810
622,openb-pod-1273,0,inf,25901.0,42749,63921,320
623,openb-pod-1711,0,inf,7890.0,11568,20862,320
624,openb-pod-1115,0,inf,1205.0,1864,3194,810
625,openb-pod-3180,0,inf,27408.0,45098,68171,320
626,openb-pod-2116,0,inf,1201.0,1815,3114,320
627,openb-pod-1730,0,20444.0,9750.0,14909,23562,810
628,openb-pod-2586,0,inf,7730.0,13915,20265,650
629,openb-pod-2140,0,inf,8913.0,15535,21783,220
630,openb-pod-1985,0,2103.0,1736.0,2822,4497,320
631,openb-pod-2988,0,inf,5613.0,10024,13796,320
632,openb-pod-1380,0,inf,1859.0,3383,4732,480
633,openb-pod-2745,0,inf,1199.0,1915,2887,320
634,openb-pod-1154,0,inf,1393.0,1990,3544,470
635,openb-pod-1118,0,inf,1122.0,1906,2773,470
636,openb-pod-1788,0,inf,1525.0,2280,4035,470
637,openb-pod-2145,0,inf,294651.0,532279,764497,220
638,openb-pod-2771,0,inf,4468.0,7760,11782,470
639,openb-pod-1529,0,inf,1302.0,2138,3246,650
640,openb-pod-3267,0,inf,13274.0,23756,34508,810
641,openb-pod-1611,0,inf,6271.0,8850,16406,470
642,openb-pod-2842,0,24630.0,10817.0,17890,26508,320
643,openb-pod-1485,0,inf,20827.0,33861,53218,220
644,openb-pod-1267,0,inf,13204.0,18746,32433,320
645,openb-pod-3133,0,inf,18402.0,27350,46784,160
646,openb-pod-1589,0,inf,1528.0,2296,3944,460
647,openb-pod-1193,0,inf,1539.0,2498,3963,650
648,openb-pod-2295,0,inf,1725.0,3053,4329,470
649,openb-pod-2258,0,inf,2623.0,4108,6605,810
650,openb-pod-3234,0,inf,2590.0,4544,6306,650
651,openb-pod-2222,0,inf,12449.0,23677,32801,810
652,openb-pod-2628,0,inf,1091.0,2161,2640,810
653,openb-pod-2012,0,inf,2931.0,4624,7501,460
654,openb-pod-1228,0,80570.0,28616.0,53579,71855,50
655,openb-pod-1389,0,inf,2036.0,3227,5009,160
656,openb-pod-3171,0,inf,18958.0,36801,49712,810
657,openb-pod-2800,0,inf,1049.0,1904,2573,460
658,openb-pod-1467,0,inf,2543.0,4451,6194,230
659,openb-pod-1288,0,inf,28462.0,45614,75193,810
660,openb-pod-1867,0,inf,15004.0,27293,37741,320
661,openb-pod-1987,0,inf,2563.0,4345,6725,320
662,openb-pod-2865,0,inf,109582.0,164668,289425,810
663,openb-pod-3305,0,inf,235236.0,401513,625715,810
664,openb-pod-1670,0,inf,4064.0,7833,10643,50
665,openb-pod-2989,0,inf,10212916.0,15293249,26195929,460
666,openb-pod-1361,0,inf,1014.0,1562,2549,810
667,openb-pod-1396,0,inf,1989.0,3001,4895,810
668,openb-pod-1536,0,inf,2227.0,3799,5819,650
669,openb-pod-3016,0,inf,4506.0,7360,11474,320
670,openb-pod-2583,0,inf,1659.0,3027,4099,470
671,openb-pod-2173,0,inf,78199.0,127103,198596,550
672,openb-pod-1460,0,inf,26313.0,41998,68551,160
673,openb-pod-2826,0,inf,3100.0,5033,7921,110
674,openb-pod-3376,0,inf,3661.0,5986,9350,470
675,openb-pod-2184,0,1068620.0,374115.0,664103,904519,110
676,openb-pod-2062,0,inf,2815.0,4370,7350,650
677,openb-pod-2083,0,12810.0,4559.0,7275,11718,320
678,openb-pod-1615,0,inf,1561.0,2856,4027,470
679,openb-pod-1422,0,inf,2524.0,4105,6539,230
680,openb-pod-2945,0,inf,4342.0,7064,11451,110
681,openb-pod-1149,0,inf,1197.0,1933,2878,460
682,openb-pod-3090,0,2555.0,2026.0,3317,4960,160
683,openb-pod-2936,0,inf,62517.0,122232,154423,810
684,openb-pod-2289,0,inf,9264.0,14630,24249,220
685,openb-pod-3064,0,inf,1316.0,2526,3159,650
686,openb-pod-2657,0,inf,1125.0,1994,2711,590
687,openb-pod-2248,0,inf,11398.0,20535,27737,220
