,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100,gpu_milli
482,openb-pod-2486,0,inf,6486.0,12650,15910,810
483,openb-pod-1630,0,inf,95.0,173,236,470
484,openb-pod-1783,0,inf,2026.0,2917,5313,160
485,openb-pod-2885,0,inf,1151.0,2227,2830,320
486,openb-pod-2964,0,inf,5708.0,9496,14990,470
487,openb-pod-1139,0,inf,150.0,210,373,810
488,openb-pod-2645,0,inf,1095.0,1838,2784,230
489,openb-pod-1401,0,inf,1020.0,1784,2629,470
490,openb-pod-2214,0,inf,4987.0,9715,12460,320
491,openb-pod-3395,0,inf,3189.0,4783,8364,160
492,openb-pod-1582,0,inf,1550.0,2232,3823,650
493,openb-pod-3245,0,inf,25700.0,39486,64906,220
494,openb-pod-2065,0,inf,74653.0,148900,183230,810
495,openb-pod-1376,0,inf,1131.0,1716,2986,650
496,openb-pod-1902,0,inf,2175.0,4293,5726,160
497,openb-pod-2327,0,inf,9663.0,18755,23563,330
498,openb-pod-1901,0,inf,1213.0,1798,3115,470
499,openb-pod-2586,0,inf,7730.0,12546,19160,650
500,openb-pod-3226,0,inf,30483.0,55756,73255,320
501,openb-pod-2744,0,inf,5677.0,9337,13692,810
502,openb-pod-1252,0,inf,6427.0,12566,16758,320
503,openb-pod-1611,0,inf,6271.0,10943,15649,470
504,openb-pod-2082,0,inf,10704.0,17527,26864,220
505,openb-pod-2988,0,inf,5613.0,10607,13754,320
506,openb-pod-1723,0,inf,705.0,1165,1776,470
507,openb-pod-2304,0,inf,2719.0,5189,6803,220
508,openb-pod-2608,0,inf,67.0,127,166,550
509,openb-pod-2416,0,inf,110.0,184,265,810
510,openb-pod-1727,0,inf,3580.0,6575,9143,470
511,openb-pod-1515,0,inf,5653.0,11244,14673,810
512,openb-pod-3089,0,inf,4294.0,7151,10591,320
513,openb-pod-1494,0,inf,9235.0,14122,22311,320
514,openb-pod-1623,0,inf,2324.0,4534,6016,320
515,openb-pod-1158,0,inf,3510.0,6537,8853,810
516,openb-pod-3259,0,inf,37083.0,53368,97427,160
517,openb-pod-3122,0,inf,1796.0,3532,4633,470
518,openb-pod-2038,0,inf,3066.0,5429,7417,470
519,openb-pod-2819,0,inf,967.0,1629,2460,810
520,openb-pod-3273,0,inf,8818.0,16800,21364,810
521,openb-pod-2326,0,inf,57.0,100,147,550
522,openb-pod-1118,0,inf,1122.0,2094,2795,470
523,openb-pod-1822,0,inf,10.0,15,26,810
524,openb-pod-1772,0,inf,2658.0,5273,6442,810
525,openb-pod-2504,0,inf,280.0,489,732,650
526,openb-pod-1977,0,inf,2123.0,3141,5182,810
527,openb-pod-1122,0,inf,4275.0,8445,11018,470
528,openb-pod-1850,0,inf,13570.0,25450,32663,320
529,openb-pod-3107,0,inf,2752.0,4530,6801,810
530,openb-pod-2236,0,inf,3886.0,5620,9702,810
531,openb-pod-2762,0,inf,1220.0,2302,3086,230
532,openb-pod-1960,0,inf,2721.0,4269,6570,220
533,openb-pod-2030,0,inf,1327.0,2377,3373,650
534,openb-pod-2003,0,inf,5410.0,10635,13513,320
535,openb-pod-3000,0,inf,1391.0,1962,3630,650
536,openb-pod-1746,0,inf,1210.0,2273,3044,810
537,openb-pod-2907,0,inf,75528.0,145783,190664,810
538,openb-pod-2501,0,inf,1496.0,2103,3605,330
539,openb-pod-1949,0,2771.0,1083.0,1556,2611,810
540,openb-pod-1319,0,inf,20604.0,40209,52018,160
541,openb-pod-2190,0,2179.0,1689.0,2837,4415,650
542,openb-pod-2452,0,inf,7231.0,12082,17738,330
543,openb-pod-3294,0,inf,7829.0,12339,20382,810
544,openb-pod-3402,0,inf,5184.0,7278,12631,230
545,openb-pod-1396,0,3273.0,1989.0,3642,5182,810
546,openb-pod-2845,0,13765.0,6278.0,11284,16444,810
547,openb-pod-3332,0,inf,52559.0,95889,137014,460
548,openb-pod-2285,0,inf,2460.0,3475,6378,370
549,openb-pod-2148,0,inf,3441.0,5755,8369,220
550,openb-pod-1955,0,inf,17388.0,34623,46097,220
551,openb-pod-3208,0,inf,25860.0,43771,67027,460
552,openb-pod-1633,0,inf,1855.0,3072,4716,460
553,openb-pod-2759,0,inf,4246.0,8349,10384,470
554,openb-pod-2813,0,inf,14230.0,25371,37621,220
555,openb-pod-2149,0,inf,165411.0,281508,424642,550
556,openb-pod-2490,0,inf,11907.0,19206,30891,470
557,openb-pod-3166,0,4017.0,1350.0,2111,3300,470
558,openb-pod-1504,0,inf,1446.0,2167,3723,370
559,openb-pod-3120,0,inf,1245.0,2390,3052,650
560,openb-pod-1552,0,inf,2895.0,5600,7040,320
561,openb-pod-2525,0,inf,2212.0,3241,5831,810
562,openb-pod-1836,0,inf,3721.0,6420,9619,650
563,openb-pod-1434,0,inf,13064.0,19092,32757,470
564,openb-pod-2205,0,inf,1466.0,2698,3826,650
565,openb-pod-3049,0,inf,27968.0,39722,73865,220
566,openb-pod-3057,0,inf,3655.0,5635,8999,650
567,openb-pod-1926,0,inf,1119.0,1678,2720,810
568,openb-pod-1580,0,inf,1121.0,1624,2938,810
569,openb-pod-1439,0,228.0,108.0,190,270,470
570,openb-pod-3293,0,inf,9669.0,15552,24041,470
571,openb-pod-3147,0,inf,4572.0,6672,11550,470
572,openb-pod-2657,0,inf,1125.0,2214,2952,590
573,openb-pod-2152,0,inf,13597.0,24012,36001,470
574,openb-pod-2644,0,inf,2968.0,4310,7624,320
575,openb-pod-2699,0,inf,5492.0,7918,14506,320
576,openb-pod-1918,0,inf,6416.0,10340,15980,650
577,openb-pod-1302,0,inf,1772.0,3009,4264,650
578,openb-pod-3076,0,inf,114035.0,201946,288059,810
579,openb-pod-1655,0,3240.0,1377.0,2264,3318,650
580,openb-pod-1574,0,3332.0,1474.0,2560,3653,810
581,openb-pod-2767,0,inf,27409.0,51084,68209,320
582,openb-pod-1343,0,inf,11841.0,22438,29747,470
583,openb-pod-1306,0,inf,1636.0,2358,4172,470
584,openb-pod-1368,0,inf,75954.0,140919,190336,810
585,openb-pod-1267,0,inf,13204.0,19711,32561,320
586,openb-pod-2006,0,2812.0,1138.0,2132,2853,650
587,openb-pod-2517,0,inf,10504.0,17992,25582,470
588,openb-pod-3225,0,inf,210.0,394,526,470
589,openb-pod-1440,0,inf,15092.0,24666,39990,810
590,openb-pod-2757,0,inf,3614.0,5121,9114,110
591,openb-pod-2897,0,inf,6241.0,10299,15900,320
592,openb-pod-2419,0,inf,3868.0,7681,9425,470
593,openb-pod-2071,0,21081.0,8537.0,12933,21892,220
594,openb-pod-1689,0,inf,3095.0,5084,7962,810
595,openb-pod-1938,0,inf,3636.0,5818,9618,470
596,openb-pod-2471,0,inf,40405.0,68709,97184,320
597,openb-pod-2054,0,inf,55562.0,79542,139693,220
598,openb-pod-1506,0,inf,1702.0,2514,4507,590
599,openb-pod-2129,0,inf,1350.0,2136,3577,460
600,openb-pod-1500,0,inf,1379.0,1949,3550,460
601,openb-pod-1631,0,inf,2026.0,3001,5383,220
602,openb-pod-1905,0,inf,1542.0,2400,3783,470
603,openb-pod-3286,0,inf,3752.0,6555,9352,470
604,openb-pod-1662,0,inf,7985.0,12201,19252,470
605,openb-pod-2984,0,inf,1148.0,1813,2784,320
606,openb-pod-2073,0,inf,1127.0,1639,2705,810
607,openb-pod-2045,0,inf,3922.0,5967,9504,810
608,openb-pod-1274,0,1822.0,1021.0,1613,2658,460
609,openb-pod-2040,0,inf,68.0,121,173,650
610,openb-pod-3211,0,inf,1131.0,2082,2756,810
611,openb-pod-1692,0,inf,1357.0,2322,3551,650
612,openb-pod-2140,0,inf,8913.0,15417,22084,220
613,openb-pod-3220,0,inf,4188.0,7156,10550,810
614,openb-pod-1273,0,inf,25901.0,43053,67824,320
615,openb-pod-1858,0,inf,1301.0,2288,3214,810
616,openb-pod-2498,0,inf,75073.0,133223,188018,320
617,openb-pod-1774,0,inf,11482.0,21287,30363,320
618,openb-pod-2524,0,inf,3770.0,6581,9354,470
619,openb-pod-1939,0,inf,938.0,1603,2333,810
620,openb-pod-1448,0,inf,182.0,300,472,320
621,openb-pod-2194,0,inf,1124.0,2202,2767,810
622,openb-pod-1711,0,inf,7890.0,13688,20534,320
623,openb-pod-2431,0,inf,2031.0,3161,5339,470
624,openb-pod-2662,0,inf,1086.0,1808,2845,810
625,openb-pod-2108,0,1098.0,780.0,1235,1913,460
626,openb-pod-1696,0,inf,1094.0,2179,2853,470
627,openb-pod-1636,0,inf,43251.0,75263,109887,320
628,openb-pod-3013,0,inf,240.0,396,616,320
629,openb-pod-1908,0,inf,1775.0,3274,4293,320
630,openb-pod-1320,0,inf,14927.0,29487,36149,810
631,openb-pod-2044,0,inf,14192.0,23075,34579,220
632,openb-pod-2056,0,inf,28866.0,56544,74532,810
633,openb-pod-3078,0,inf,14.0,26,34,810
634,openb-pod-2173,0,inf,78199.0,115764,205614,550
635,openb-pod-2989,0,inf,10212916.0,14983857,26032913,460
636,openb-pod-1673,0,inf,203.0,332,537,810
637,openb-pod-1728,0,inf,2096.0,3793,5126,320
638,openb-pod-2113,0,inf,1213.0,1795,3195,230
639,openb-pod-1634,0,inf,73380.0,125760,192102,460
640,openb-pod-2551,0,inf,9896.0,14526,25625,810
641,openb-pod-2395,0,inf,3371.0,5839,8666,650
642,openb-pod-3081,0,inf,1590.0,2629,3932,810
643,openb-pod-3300,0,inf,46608.0,70402,123056,810
644,openb-pod-1241,0,inf,2519.0,3787,6454,650
645,openb-pod-1910,0,11438.0,6693.0,12527,17521,320
646,openb-pod-1475,0,10361.0,4538.0,7948,11213,320
647,openb-pod-2115,0,inf,1692.0,2935,4445,460
648,openb-pod-1117,0,inf,263.0,481,675,320
649,openb-pod-2687,0,inf,1135.0,2033,2862,810
650,openb-pod-1545,0,inf,294.0,428,723,470
651,openb-pod-3180,0,inf,27408.0,54035,69081,320
652,openb-pod-2997,0,31186.0,12198.0,19048,31055,320
653,openb-pod-2954,0,inf,1281.0,1800,3196,650
654,openb-pod-2420,0,inf,10371.0,17048,26125,470
655,openb-pod-3080,0,inf,1710.0,3374,4250,460
656,openb-pod-3283,0,inf,3299.0,5994,8275,460
657,openb-pod-1978,0,inf,1290.0,1824,3260,320
658,openb-pod-1272,0,inf,1991.0,3075,5009,230
659,openb-pod-2012,0,inf,2931.0,4638,7707,460
660,openb-pod-2000,0,inf,3090.0,5874,8122,810
661,openb-pod-3067,0,inf,1984.0,3020,5055,320
662,openb-pod-2132,0,inf,1301.0,2012,3423,160
663,openb-pod-1812,0,inf,1314.0,2574,3423,810
664,openb-pod-1493,0,inf,5491.0,7830,14395,320
665,openb-pod-2947,0,inf,1086.0,1764,2830,470
666,openb-pod-1419,0,103.0,40.0,58,102,550
667,openb-pod-1887,0,inf,23097.0,45244,58050,320
668,openb-pod-1564,0,inf,285.0,442,721,810
669,openb-pod-3301,0,inf,1001.0,1675,2662,320
670,openb-pod-1676,0,inf,152.0,289,371,810
671,openb-pod-2771,0,inf,4468.0,8785,11677,470
672,openb-pod-1968,0,inf,1741.0,2736,4335,460
673,openb-pod-2821,0,inf,4344.0,7532,10908,320
674,openb-pod-1464,0,inf,101751.0,203116,258429,810
675,openb-pod-2777,0,inf,33.0,52,83,590
676,openb-pod-2261,0,inf,1468.0,2368,3563,160
677,openb-pod-3250,0,inf,216.0,367,568,810
678,openb-pod-2036,0,5589.0,3671.0,6139,8912,320
679,openb-pod-2970,0,inf,65.0,94,159,470
680,openb-pod-1478,0,inf,1177.0,2231,3102,480
681,openb-pod-2826,0,inf,3100.0,5844,8158,110
682,openb-pod-3069,0,inf,6835.0,12051,16984,650
683,openb-pod-1600,0,inf,1723.0,2681,4205,320
684,openb-pod-1404,0,inf,4445.0,6878,10675,160
685,openb-pod-2025,0,inf,3238836.0,4670263,8355126,470
686,openb-pod-2398,0,inf,2436.0,4630,6125,810
687,openb-pod-1929,0,inf,1051.0,1755,2593,470
688,openb-pod-2704,0,inf,1130.0,2244,2844,650
689,openb-pod-2807,0,inf,2506.0,3825,6513,650
690,openb-pod-3125,0,13997.0,6131.0,12202,15276,220
691,openb-pod-2177,0,inf,2606.0,4800,6703,470
692,openb-pod-2360,0,inf,1166.0,2229,3073,370
693,openb-pod-1510,0,inf,1465.0,2659,3595,810
694,openb-pod-1168,0,inf,1958.0,2963,4822,470
695,openb-pod-3012,0,inf,11842.0,18656,30965,470
696,openb-pod-2745,0,3064.0,1199.0,2044,2935,320
697,openb-pod-2319,0,inf,11463.0,22663,28396,810
698,openb-pod-1541,0,inf,133432.0,246620,330495,810
699,openb-pod-3127,0,inf,2636.0,4232,6667,110
700,openb-pod-1828,0,inf,1113.0,1682,2891,470
701,openb-pod-2940,0,inf,1119.0,2236,2842,810
702,openb-pod-3099,0,inf,66163.0,109324,172023,460
703,openb-pod-3066,0,inf,150.0,233,378,810
704,openb-pod-1776,0,inf,1864.0,3318,4569,320
705,openb-pod-3305,0,inf,235236.0,391865,576048,810
706,openb-pod-2974,0,inf,3403.0,5299,8686,810
707,openb-pod-2187,0,inf,10228.0,20117,26336,220
708,openb-pod-2093,0,66873.0,32330.0,53135,84639,460
709,openb-pod-1588,0,inf,1384.0,2604,3331,650
710,openb-pod-1292,0,inf,6260.0,10166,16280,480
711,openb-pod-2637,0,inf,2700.0,4615,6707,460
712,openb-pod-2844,0,inf,4200.0,6458,10300,320
713,openb-pod-3133,0,inf,18402.0,32678,47551,160
714,openb-pod-2946,0,inf,1217.0,2096,3036,650
715,openb-pod-1536,0,inf,2227.0,4203,5358,650
716,openb-pod-3349,0,inf,2127.0,3955,5111,650
717,openb-pod-1513,0,inf,23299.0,35625,56876,320
718,openb-pod-3112,0,inf,2586.0,4918,6648,230
719,openb-pod-3399,0,inf,10084.0,18772,24942,320
720,openb-pod-3051,0,inf,4505.0,6417,11132,320
721,openb-pod-1810,0,inf,1694.0,3031,4363,650
722,openb-pod-3064,0,inf,1316.0,1938,3373,650
723,openb-pod-1425,0,inf,316.0,526,781,810
724,openb-pod-1132,0,inf,1980.0,3356,4815,810
725,openb-pod-2210,0,inf,4543.0,6458,11565,650
726,openb-pod-1638,0,27243.0,11356.0,15953,27771,470
727,openb-pod-3001,0,inf,2323.0,3710,6032,810
728,openb-pod-2545,0,inf,158.0,283,395,810
729,openb-pod-2667,0,inf,16521.0,23497,40630,320
730,openb-pod-2354,0,inf,106344.0,183156,266746,320
731,openb-pod-3303,0,inf,1190.0,2366,3051,650
732,openb-pod-2031,0,inf,1158.0,1801,2999,810
733,openb-pod-2880,0,inf,5155.0,7454,12550,320
734,openb-pod-2590,0,251.0,176.0,297,464,810
735,openb-pod-2773,0,inf,1518.0,2819,3939,320
736,openb-pod-2244,0,inf,4519.0,7933,11972,470
737,openb-pod-3131,0,3233.0,1384.0,2352,3577,810
738,openb-pod-3170,0,inf,242.0,380,605,320
739,openb-pod-2447,0,inf,7802.0,14277,18903,470
740,openb-pod-1796,0,inf,337.0,607,893,810
741,openb-pod-2404,0,inf,1854.0,3633,4762,470
742,openb-pod-1658,0,inf,6443.0,10728,16090,320
743,openb-pod-3016,0,inf,4506.0,8563,11350,320
744,openb-pod-2800,0,inf,1049.0,1537,2534,460
745,openb-pod-1628,0,inf,5365.0,8412,13360,320
746,openb-pod-2814,0,inf,7026.0,13363,17483,470
747,openb-pod-2945,0,inf,4342.0,8670,11012,110
748,openb-pod-2521,0,4458.0,1859.0,3093,4597,650
749,openb-pod-1575,0,inf,1209.0,1997,2932,810
750,openb-pod-2842,0,inf,10817.0,15366,26457,320
751,openb-pod-2868,0,inf,1456.0,2606,3540,320
752,openb-pod-1137,0,inf,1238.0,2352,2972,650
753,openb-pod-1712,0,inf,1123.0,2112,2900,810
754,openb-pod-2554,0,inf,477.0,866,1227,320
755,openb-pod-1742,0,inf,2917.0,5044,7177,810
756,openb-pod-2275,0,inf,2863.0,4597,7207,470
757,openb-pod-3240,0,inf,3238910.0,5386133,8255733,470
758,openb-pod-2619,0,inf,17654.0,28146,46632,230
759,openb-pod-2829,0,inf,3442.0,5221,8335,320
760,openb-pod-2167,0,inf,881.0,1416,2229,810
761,openb-pod-2601,0,inf,8100.0,13147,20882,810
762,openb-pod-1701,0,inf,7023.0,11869,17137,810
763,openb-pod-2085,0,inf,143.0,264,371,810
764,openb-pod-3256,0,16351.0,6875.0,11571,17649,650
765,openb-pod-1307,0,inf,1176.0,2038,2980,810
766,openb-pod-2911,0,inf,86.0,147,219,810
767,openb-pod-2908,0,inf,3663.0,6854,9455,230
768,openb-pod-1389,0,inf,2036.0,2983,5222,160
769,openb-pod-1345,0,inf,4836.0,7398,12853,810
770,openb-pod-1420,0,inf,1281.0,2007,3117,160
771,openb-pod-3003,0,inf,5641.0,10988,14554,320
772,openb-pod-2083,0,inf,4559.0,7681,11778,320
773,openb-pod-1875,0,3186.0,1208.0,1969,3193,810
774,openb-pod-2301,0,inf,13638.0,20010,35317,650
775,openb-pod-2438,0,inf,5849.0,10145,15399,460
776,openb-pod-3222,0,inf,1916.0,2915,4818,470
777,openb-pod-1386,0,inf,23843.0,35768,60012,320
778,openb-pod-2605,0,inf,363.0,608,941,470
779,openb-pod-1127,0,inf,1295.0,2352,3144,470
780,openb-pod-1354,0,260.0,201.0,318,500,810
781,openb-pod-1200,0,inf,1053.0,1509,2602,810
782,openb-pod-1615,0,3934.0,1561.0,2562,3975,470
783,openb-pod-2534,0,inf,1106.0,2050,2664,220
784,openb-pod-1251,0,inf,3426.0,5090,8826,330
785,openb-pod-2048,0,inf,7240.0,10164,18417,220
786,openb-pod-1808,0,inf,2492.0,3763,6073,320
787,openb-pod-2627,0,8264.0,4554.0,7270,11725,220
788,openb-pod-2614,0,inf,1598.0,2793,3884,650
789,openb-pod-2176,0,inf,64498.0,99071,170042,460
790,openb-pod-2436,0,inf,15330.0,30622,38126,160
791,openb-pod-2295,0,inf,1725.0,3242,4365,470
792,openb-pod-1491,0,inf,1166.0,1646,2897,370
793,openb-pod-2339,0,inf,4837.0,9192,12112,320
794,openb-pod-1669,0,inf,215.0,335,562,470
795,openb-pod-2849,0,inf,1661.0,2625,4195,650
796,openb-pod-1786,0,4578.0,2276.0,4241,5814,810
797,openb-pod-2300,0,inf,1067.0,1758,2764,320
798,openb-pod-1650,0,inf,7299.0,13443,17915,50
799,openb-pod-1213,0,inf,2368.0,3960,5971,470
800,openb-pod-1393,0,inf,1080.0,2090,2732,460
