,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100,gpu_milli
463,openb-pod-2054,0,inf,55562.0,101396,136042,220
464,openb-pod-5344,0,inf,11325.0,20962,27238,1000
465,openb-pod-1600,0,inf,1723.0,2970,4368,320
466,openb-pod-6550,0,inf,4810.0,7479,12702,1000
467,openb-pod-6096,0,inf,4455.0,7444,11618,1000
468,openb-pod-2965,0,inf,1048.0,1474,2725,810
469,openb-pod-3496,0,inf,15361.0,23195,40520,1000
470,openb-pod-7716,0,inf,1366.0,2580,3452,1000
471,openb-pod-5723,0,inf,1307.0,2426,3411,1000
472,openb-pod-7475,0,inf,1430.0,2319,3540,1000
473,openb-pod-5431,0,inf,1569.0,2349,4084,1000
474,openb-pod-6514,0,inf,1562.0,2299,3950,1000
475,openb-pod-6660,0,inf,1100.0,2102,2879,1000
476,openb-pod-4162,0,inf,1120.0,1705,2872,1000
477,openb-pod-4172,0,inf,1409.0,2795,3658,1000
478,openb-pod-1386,0,inf,23843.0,39875,60460,320
479,openb-pod-7350,0,inf,2122.0,3118,5294,1000
480,openb-pod-2489,0,inf,4110.0,6288,10246,650
481,openb-pod-7079,0,inf,5279.0,8348,13318,1000
482,openb-pod-7150,0,inf,4278.0,8331,11153,1000
483,openb-pod-7275,0,inf,7365.0,12786,18892,1000
484,openb-pod-6576,0,inf,7567.0,12432,19844,1000
485,openb-pod-1906,0,inf,25974.0,42484,65197,320
486,openb-pod-1158,0,inf,3510.0,6839,9217,810
487,openb-pod-1601,0,3990.0,1451.0,2574,3668,650
488,openb-pod-7471,0,inf,1715.0,3163,4133,1000
489,openb-pod-1329,0,inf,13786.0,25107,35021,320
490,openb-pod-2816,0,inf,2377.0,4528,6177,650
491,openb-pod-6935,0,inf,1228.0,1884,3220,1000
492,openb-pod-6790,0,inf,1253.0,2042,3187,1000
493,openb-pod-1910,0,inf,6693.0,11682,16146,320
494,openb-pod-6348,0,inf,5140.0,7455,13100,1000
495,openb-pod-5494,0,1650.0,1096.0,1577,2878,1000
496,openb-pod-4063,0,inf,4077.0,7954,10800,1000
497,openb-pod-4154,0,inf,12590.0,18833,32539,1000
498,openb-pod-6652,0,inf,11589.0,17371,29175,1000
499,openb-pod-7773,0,inf,3778.0,5823,9441,1000
500,openb-pod-1902,0,inf,2175.0,3686,5629,160
501,openb-pod-4762,0,inf,25200.0,37262,62789,1000
502,openb-pod-4364,0,inf,3548.0,6878,8553,1000
503,openb-pod-8087,0,inf,4336.0,8408,10487,1000
504,openb-pod-2339,0,inf,4837.0,7328,11998,320
505,openb-pod-7839,0,inf,24141.0,44341,62582,1000
506,openb-pod-3702,0,inf,1046.0,1754,2572,1000
507,openb-pod-1211,0,inf,1315.0,2396,3361,320
508,openb-pod-3999,0,inf,5874.0,8662,14132,1000
509,openb-pod-7658,0,inf,1161.0,1940,2811,1000
510,openb-pod-7674,0,inf,1562.0,2272,4029,1000
511,openb-pod-7303,0,inf,1968.0,3574,5233,1000
512,openb-pod-4656,0,4473.0,1515.0,2732,3951,1000
513,openb-pod-5506,0,inf,24141.0,46102,60849,1000
514,openb-pod-1137,0,inf,1238.0,2196,3067,650
515,openb-pod-4679,0,inf,2529.0,3671,6194,1000
516,openb-pod-4708,0,inf,12419.0,18457,31215,1000
517,openb-pod-3855,0,2318.0,1201.0,2115,2901,1000
518,openb-pod-3978,0,inf,2074.0,3921,5424,1000
519,openb-pod-4442,0,inf,53894.0,90902,135545,1000
520,openb-pod-7099,0,inf,1034.0,1776,2748,1000
521,openb-pod-2830,0,inf,1447.0,2059,3744,650
522,openb-pod-2149,0,inf,165411.0,241928,405757,550
523,openb-pod-2103,0,inf,20422.0,32509,51661,160
524,openb-pod-4763,0,inf,3344.0,6352,8854,1000
525,openb-pod-2236,0,inf,3886.0,7311,9698,810
526,openb-pod-4876,0,inf,40251.0,63819,98683,1000
527,openb-pod-2954,0,inf,1281.0,2372,3286,650
528,openb-pod-5491,0,2526.0,1685.0,2415,4469,1000
529,openb-pod-4053,0,inf,5437.0,8164,14020,1000
530,openb-pod-3000,0,inf,1391.0,2203,3662,650
531,openb-pod-7037,0,2045.0,1600.0,2545,3905,1000
532,openb-pod-3208,0,45652.0,25860.0,43199,64536,460
533,openb-pod-4051,0,inf,1981.0,2984,4816,1000
534,openb-pod-5661,0,inf,1331.0,2571,3222,1000
535,openb-pod-3261,0,7240.0,3614.0,6451,8738,160
536,openb-pod-2670,0,inf,4192.0,8104,10520,470
537,openb-pod-5841,0,inf,1755.0,3308,4604,1000
538,openb-pod-3107,0,inf,2752.0,5236,7129,810
539,openb-pod-4627,0,inf,2115.0,3124,5534,1000
540,openb-pod-2637,0,3346.0,2700.0,4741,7003,460
541,openb-pod-4354,0,inf,1174.0,2238,3105,1000
542,openb-pod-3523,0,inf,1396.0,2492,3633,1000
543,openb-pod-4597,0,inf,2654.0,3897,6486,1000
544,openb-pod-7969,0,inf,1253.0,2311,3285,1000
545,openb-pod-6832,0,inf,1520.0,2575,3807,1000
546,openb-pod-3149,0,7878.0,4380.0,7407,10843,320
547,openb-pod-3745,0,inf,1144.0,2018,2914,1000
548,openb-pod-3278,0,inf,14575.0,27941,36577,810
549,openb-pod-2051,0,inf,1133.0,2204,2905,810
550,openb-pod-4259,0,inf,1549.0,2268,4066,1000
551,openb-pod-3845,0,inf,25200.0,44790,62006,1000
552,openb-pod-1836,0,inf,3721.0,5955,9865,650
553,openb-pod-4725,0,inf,5545.0,8611,13752,1000
554,openb-pod-3395,0,inf,3189.0,6330,8110,160
555,openb-pod-1633,0,inf,1855.0,2659,4736,460
556,openb-pod-5184,0,inf,15361.0,29642,38145,1000
557,openb-pod-2467,0,inf,2755.0,4515,6877,220
558,openb-pod-2084,0,inf,40513.0,72590,104073,230
559,openb-pod-7655,0,inf,11848.0,18635,29787,1000
560,openb-pod-3591,0,inf,8923.0,16826,22753,1000
561,openb-pod-6547,0,inf,2862.0,4125,7227,1000
562,openb-pod-4646,0,inf,1884.0,2713,4807,1000
563,openb-pod-1949,0,1574.0,1083.0,2130,2753,810
564,openb-pod-3416,0,inf,16080.0,28693,42476,1000
565,openb-pod-2897,0,inf,6241.0,9172,16500,320
566,openb-pod-3222,0,inf,1916.0,3765,5070,470
567,openb-pod-3486,0,inf,1140.0,1919,2858,1000
568,openb-pod-4280,0,inf,53620.0,96348,134301,1000
569,openb-pod-5703,0,inf,3743.0,6019,9929,1000
570,openb-pod-1318,0,inf,3708.0,6739,9536,160
571,openb-pod-1689,0,inf,3095.0,5587,7831,810
572,openb-pod-6086,0,inf,4948.0,7036,12628,1000
573,openb-pod-5403,0,inf,1162.0,1882,2796,1000
574,openb-pod-3245,0,inf,25700.0,48803,64917,220
575,openb-pod-5469,0,1813.0,1358.0,2618,3454,1000
576,openb-pod-4964,0,inf,4351.0,8056,10743,1000
577,openb-pod-2885,0,inf,1151.0,2251,3036,320
578,openb-pod-7693,0,inf,4058.0,5793,9978,1000
579,openb-pod-5213,0,inf,17747.0,27048,44839,1000
580,openb-pod-3630,0,82697.0,31870.0,55204,77761,1000
581,openb-pod-1696,0,inf,1094.0,1838,2701,470
582,openb-pod-4616,0,inf,1968.0,3748,4856,1000
583,openb-pod-4227,0,inf,4614.0,8300,11112,1000
584,openb-pod-4683,0,inf,2116.0,3574,5118,1000
585,openb-pod-3884,0,inf,3979.0,7361,10111,1000
586,openb-pod-6246,0,4900.0,2303.0,3891,5809,1000
587,openb-pod-4312,0,inf,1447.0,2390,3671,1000
588,openb-pod-6121,0,inf,1845.0,3485,4707,1000
589,openb-pod-7516,0,inf,1685.0,3001,4439,1000
590,openb-pod-7594,0,inf,25200.0,39391,62861,1000
591,openb-pod-5643,0,inf,3753.0,7180,9510,1000
592,openb-pod-6189,0,inf,7496.0,13206,19800,1000
593,openb-pod-5714,0,inf,1074.0,1846,2612,1000
594,openb-pod-3538,0,inf,1357.0,2158,3271,1000
595,openb-pod-6812,0,inf,1927.0,3166,5078,1000
596,openb-pod-4774,0,inf,8324.0,13838,20656,1000
597,openb-pod-5889,0,inf,1676.0,2876,4256,1000
598,openb-pod-7728,0,2757.0,2029.0,3171,4940,1000
599,openb-pod-7283,0,inf,2653.0,3732,6591,1000
600,openb-pod-5659,0,inf,1998.0,3264,5189,1000
601,openb-pod-8122,0,inf,1339.0,2277,3481,1000
602,openb-pod-6360,0,inf,1623.0,2716,4283,1000
603,openb-pod-7053,0,inf,8229.0,13629,20331,1000
604,openb-pod-7656,0,inf,2353.0,4654,5665,1000
605,openb-pod-6820,0,inf,2731.0,4329,6630,1000
606,openb-pod-2842,0,inf,10817.0,20083,28362,320
607,openb-pod-1239,0,inf,4440.0,7043,11680,160
608,openb-pod-2248,0,inf,11398.0,16141,27990,220
609,openb-pod-5032,0,inf,3167.0,6241,8060,1000
610,openb-pod-1430,0,inf,10586.0,18240,25596,320
611,openb-pod-7284,0,inf,10183.0,14573,25753,1000
612,openb-pod-5611,0,inf,4867.0,6832,11838,1000
613,openb-pod-8102,0,inf,5874.0,9166,14735,1000
614,openb-pod-7911,0,inf,9824.0,19359,24041,1000
615,openb-pod-7322,0,3785.0,2991.0,5326,7749,1000
616,openb-pod-7359,0,inf,1370.0,2034,3412,1000
617,openb-pod-5983,0,inf,7225.0,12311,18045,1000
618,openb-pod-3568,0,inf,411953.0,744410,1080732,1000
619,openb-pod-4313,0,inf,1156.0,2209,2995,1000
620,openb-pod-2982,0,inf,1072.0,1908,2679,810
621,openb-pod-5523,0,inf,6480.0,11466,16748,1000
622,openb-pod-5881,0,inf,80038.0,145108,192967,1000
623,openb-pod-7420,0,13882.0,6565.0,9844,16011,1000
624,openb-pod-2092,0,inf,1645.0,2847,4067,650
625,openb-pod-4113,0,inf,1316.0,2103,3459,1000
626,openb-pod-2557,0,inf,11568.0,16338,30224,650
627,openb-pod-7904,0,inf,1301.0,2455,3198,1000
628,openb-pod-1538,0,inf,9059.0,15672,21813,110
629,openb-pod-4169,0,5448.0,2869.0,4416,7162,1000
630,openb-pod-3984,0,inf,13573.0,22368,33011,1000
631,openb-pod-6614,0,inf,1100.0,1589,2800,1000
632,openb-pod-4360,0,inf,2100.0,3762,5175,1000
633,openb-pod-3729,0,inf,1475.0,2316,3839,1000
634,openb-pod-6342,0,inf,4342.0,7991,10799,1000
635,openb-pod-7754,0,inf,3117.0,5765,7675,1000
636,openb-pod-7216,0,inf,7579.0,14458,19505,1000
637,openb-pod-4925,0,inf,2750.0,4838,7125,1000
638,openb-pod-4970,0,inf,1075.0,1880,2657,1000
639,openb-pod-4593,0,inf,3897.0,6919,10008,1000
640,openb-pod-4697,0,inf,7365.0,13791,19553,1000
641,openb-pod-3256,0,inf,6875.0,11425,16908,650
642,openb-pod-5649,0,inf,1236.0,1989,3174,1000
643,openb-pod-6928,0,inf,5697.0,9408,14852,1000
644,openb-pod-6727,0,inf,4614.0,7509,11371,1000
645,openb-pod-5808,0,inf,1607.0,2461,4077,1000
646,openb-pod-4947,0,inf,99300.0,191579,238660,1000
647,openb-pod-1684,0,inf,1967.0,3701,4963,470
648,openb-pod-2498,0,inf,75073.0,139344,194964,320
649,openb-pod-4157,0,inf,1129.0,1703,2931,1000
650,openb-pod-7811,0,inf,1096.0,1892,2901,1000
651,openb-pod-5773,0,inf,1237.0,2331,3061,1000
652,openb-pod-2976,0,inf,3772.0,6343,9992,320
653,openb-pod-7466,0,inf,1828.0,2797,4683,1000
654,openb-pod-7567,0,inf,3294.0,5903,8319,1000
655,openb-pod-5538,0,inf,3167.0,4714,8383,1000
656,openb-pod-3441,0,inf,4202.0,7318,10576,1000
657,openb-pod-5322,0,inf,5281.0,7917,13122,1000
658,openb-pod-5741,0,inf,22833.0,37471,57039,1000
659,openb-pod-1963,0,inf,3161.0,4884,7767,810
660,openb-pod-7121,0,inf,3057.0,5338,7911,1000
661,openb-pod-7360,0,inf,2876.0,4711,7137,1000
662,openb-pod-5662,0,inf,3134.0,6205,8263,1000
663,openb-pod-2065,0,inf,74653.0,105432,185659,810
664,openb-pod-4264,0,inf,54120.0,96999,132943,1000
665,openb-pod-3328,0,inf,2035.0,3185,5314,470
666,openb-pod-1213,0,inf,2368.0,4389,6251,470
667,openb-pod-5762,0,inf,1333.0,1900,3453,1000
668,openb-pod-4956,0,inf,2005.0,3283,5119,1000
669,openb-pod-7370,0,inf,2557.0,3652,6461,1000
670,openb-pod-1727,0,inf,3580.0,5975,9210,470
671,openb-pod-6093,0,inf,2818.0,4843,7244,1000
672,openb-pod-3055,0,inf,3118.0,4943,7796,320
673,openb-pod-4270,0,inf,1549.0,2345,4029,1000
674,openb-pod-5891,0,inf,1558.0,2292,4085,1000
675,openb-pod-5696,0,inf,3587.0,6409,8846,1000
676,openb-pod-2302,0,inf,44558.0,67995,110338,810
677,openb-pod-4957,0,inf,1804.0,2720,4512,1000
678,openb-pod-6674,0,inf,15150.0,29382,37467,1000
679,openb-pod-1500,0,2516.0,1379.0,2100,3455,460
680,openb-pod-3886,0,inf,1854.0,3214,4725,1000
681,openb-pod-1650,0,inf,7299.0,12637,18371,50
682,openb-pod-3220,0,inf,4188.0,7454,10752,810
683,openb-pod-6687,0,inf,1001.0,1983,2647,1000
684,openb-pod-6916,0,inf,4005.0,6178,10315,1000
685,openb-pod-2762,0,inf,1220.0,1802,3055,230
686,openb-pod-6873,0,inf,1054.0,1810,2626,1000
687,openb-pod-2573,0,inf,5416.0,10513,13500,320
688,openb-pod-1938,0,inf,3636.0,6528,8882,470
689,openb-pod-6205,0,inf,1199.0,2396,3036,1000
690,openb-pod-6955,0,inf,5563.0,8686,13516,1000
691,openb-pod-3817,0,8490.0,3344.0,5285,8345,1000
692,openb-pod-6261,0,inf,1002.0,1867,2663,1000
693,openb-pod-3274,0,inf,16619.0,27618,42807,460
694,openb-pod-6265,0,inf,4012.0,6862,9676,1000
695,openb-pod-5201,0,inf,2074.0,3746,5158,1000
696,openb-pod-3224,0,5096.0,2580.0,4631,6321,470
697,openb-pod-2073,0,inf,1127.0,1589,2993,810
698,openb-pod-2150,0,inf,2039.0,3415,5362,460
699,openb-pod-3782,0,inf,2130.0,3092,5416,1000
700,openb-pod-5897,0,inf,1331.0,2464,3337,1000
701,openb-pod-5771,0,inf,1100.0,2052,2919,1000
702,openb-pod-4631,0,inf,3499.0,5653,9137,1000
703,openb-pod-7366,0,inf,1683.0,3073,4393,1000
704,openb-pod-3866,0,inf,3413.0,6008,8856,1000
705,openb-pod-3286,0,inf,3752.0,7238,9246,470
706,openb-pod-3677,0,inf,3971.0,7932,10043,1000
707,openb-pod-2500,0,inf,2100.0,3937,5273,590
708,openb-pod-8029,0,inf,1857.0,2865,4801,1000
709,openb-pod-4766,0,inf,5932.0,8868,15687,1000
710,openb-pod-5148,0,inf,4121.0,5810,10408,1000
711,openb-pod-5071,0,inf,14665.0,27163,35591,1000
712,openb-pod-6544,0,inf,1181.0,2240,3027,1000
713,openb-pod-1292,0,inf,6260.0,11885,15095,480
714,openb-pod-1958,0,inf,12475899.0,22123863,32629902,460
715,openb-pod-4499,0,inf,12852.0,25410,33797,1000
716,openb-pod-3588,0,inf,34061.0,56976,87406,1000
717,openb-pod-7388,0,inf,1421.0,2118,3591,1000
718,openb-pod-1547,0,inf,2743.0,4704,6910,810
719,openb-pod-3746,0,inf,11340.0,17257,29884,1000
720,openb-pod-6859,0,inf,1353.0,2206,3462,1000
721,openb-pod-6610,0,inf,25008.0,36411,62813,1000
722,openb-pod-5046,0,86431.0,53620.0,101380,133952,1000
723,openb-pod-6172,0,inf,3717.0,5309,9648,1000
724,openb-pod-6602,0,inf,3418.0,5672,9011,1000
725,openb-pod-6593,0,32356.0,22573.0,38596,59416,1000
726,openb-pod-8130,0,inf,1499.0,2490,3928,1000
727,openb-pod-4715,0,inf,1984.0,3154,5013,1000
728,openb-pod-6647,0,inf,3690.0,6478,9006,1000
729,openb-pod-1881,0,18023.0,10422.0,14996,25930,810
730,openb-pod-7361,0,inf,2280.0,4422,5637,1000
731,openb-pod-6586,0,inf,1776.0,3548,4641,1000
732,openb-pod-7218,0,inf,2881.0,4057,6924,1000
733,openb-pod-3725,0,inf,1229.0,2410,3269,1000
734,openb-pod-7169,0,inf,3734.0,6058,9463,1000
735,openb-pod-3864,0,inf,4582.0,8371,11365,1000
736,openb-pod-3783,0,inf,4766.0,9307,11619,1000
737,openb-pod-2657,0,3256.0,1125.0,1732,2847,590
738,openb-pod-3697,0,inf,4185.0,5931,10929,1000
739,openb-pod-6915,0,inf,5946.0,9281,14646,1000
740,openb-pod-7487,0,inf,4129.0,6319,10474,1000
741,openb-pod-2678,0,inf,5058.0,8087,12392,470
742,openb-pod-5254,0,inf,1490.0,2564,3654,1000
743,openb-pod-5157,0,inf,1210.0,1910,3215,1000
744,openb-pod-8149,0,inf,4212.0,8235,10713,1000
745,openb-pod-8135,0,inf,11047.0,19367,28880,1000
746,openb-pod-5693,0,inf,20221.0,31194,52575,1000
747,openb-pod-8077,0,inf,1364.0,2499,3392,1000
748,openb-pod-6950,0,inf,1756.0,3374,4365,1000
749,openb-pod-2531,0,inf,1372.0,2059,3301,370
750,openb-pod-6650,0,3427.0,1272.0,2307,3131,1000
751,openb-pod-5106,0,7390.0,3925.0,6426,10405,1000
752,openb-pod-6857,0,inf,4183.0,6602,10550,1000
753,openb-pod-6638,0,inf,4008.0,6504,10216,1000
754,openb-pod-3280,0,inf,2456.0,4904,6160,650
755,openb-pod-4124,0,inf,2392.0,4154,6110,1000
756,openb-pod-1761,0,inf,2995.0,5578,7188,470
757,openb-pod-4954,0,inf,9883028.0,15660497,25256363,1000
758,openb-pod-8012,0,inf,1133.0,1817,3000,1000
759,openb-pod-5619,0,inf,1554.0,2850,3935,1000
760,openb-pod-3927,0,inf,2251.0,3276,5406,1000
761,openb-pod-2667,0,inf,16521.0,25731,40109,320
762,openb-pod-4186,0,inf,3601.0,6920,8830,1000
763,openb-pod-4179,0,inf,2006.0,3298,4967,1000
764,openb-pod-5470,0,inf,1366.0,2624,3398,1000
765,openb-pod-5357,0,inf,4122.0,7533,10241,1000
766,openb-pod-4767,0,inf,4813.0,8890,12215,1000
767,openb-pod-1711,0,22652.0,7890.0,13115,19874,320
768,openb-pod-4574,0,inf,1272.0,2237,3339,1000
769,openb-pod-7042,0,inf,13021.0,20420,31601,1000
770,openb-pod-7871,0,inf,2262.0,4341,5974,1000
771,openb-pod-4549,0,inf,4363714.0,7675209,11322371,1000
772,openb-pod-7593,0,inf,2219.0,4310,5409,1000
773,openb-pod-2181,0,inf,2638.0,5190,6363,460
774,openb-pod-6913,0,inf,52711.0,93448,130248,1000
775,openb-pod-7110,0,inf,139543.0,268404,361775,1000
776,openb-pod-6243,0,inf,1185.0,2200,2931,1000
777,openb-pod-6923,0,inf,4647.0,7473,12334,1000
778,openb-pod-3069,0,inf,6835.0,10235,17716,650
779,openb-pod-7646,0,inf,2779.0,4636,6773,1000
780,openb-pod-1974,0,inf,2708.0,4361,6734,650
781,openb-pod-6509,0,inf,3391.0,5273,8666,1000
782,openb-pod-6715,0,inf,3167.0,5075,8417,1000
783,openb-pod-4831,0,inf,164138.0,279996,410345,1000
784,openb-pod-6279,0,inf,9883028.0,16305623,25505455,1000
785,openb-pod-6021,0,4491.0,1685.0,2705,4059,1000
786,openb-pod-2551,0,inf,9896.0,17315,25984,810
787,openb-pod-1109,0,inf,3221.0,4686,8067,320
788,openb-pod-1813,0,inf,10823.0,18539,28427,470
789,openb-pod-2748,0,inf,1002.0,1489,2644,470
790,openb-pod-6739,0,inf,4708.0,7894,11743,1000
791,openb-pod-3337,0,inf,1339.0,2533,3538,470
792,openb-pod-3300,0,inf,46608.0,68369,118634,810
793,openb-pod-5317,0,inf,1016.0,1610,2671,1000
794,openb-pod-2710,0,inf,2529.0,4247,6218,320
795,openb-pod-3992,0,inf,3302.0,5577,8532,1000
796,openb-pod-2328,0,inf,2700.0,4766,7074,460
797,openb-pod-6484,0,inf,1643507.0,2505137,4156942,1000
798,openb-pod-1273,0,inf,25901.0,37429,62165,320
799,openb-pod-1901,0,inf,1213.0,2133,2992,470
800,openb-pod-7244,0,inf,2432.0,4183,6089,1000
801,openb-pod-6631,0,inf,4185.0,6587,10530,1000
802,openb-pod-5775,0,inf,10994.0,18063,26645,1000
803,openb-pod-2940,0,2870.0,1119.0,1932,2815,810
804,openb-pod-4083,0,13195.0,7163.0,10548,18230,1000
805,openb-pod-2394,0,inf,2036.0,4071,5378,160
806,openb-pod-3058,0,inf,22297.0,36633,53831,810
807,openb-pod-1434,0,inf,13064.0,18487,32885,470
808,openb-pod-4137,0,inf,4404.0,8740,10881,1000
809,openb-pod-3074,0,inf,7748.0,13846,20579,470
810,openb-pod-5852,0,inf,4141.0,7600,10347,1000
811,openb-pod-6098,0,inf,1797.0,3409,4373,1000
812,openb-pod-2759,0,inf,4246.0,5960,10725,470
813,openb-pod-5341,0,inf,2664.0,4883,6471,1000
814,openb-pod-7750,0,inf,3680.0,7009,9575,1000
815,openb-pod-6694,0,inf,4582.0,7247,12051,1000
816,openb-pod-3466,0,11971.0,4101.0,6918,10791,1000
817,openb-pod-2880,0,inf,5155.0,7406,13230,320
818,openb-pod-1984,0,inf,3847.0,5663,9360,470
819,openb-pod-3798,0,inf,7047.0,13556,17680,1000
820,openb-pod-6115,0,inf,5459.0,10711,13601,1000
821,openb-pod-1205,0,inf,2781.0,5030,6895,650
822,openb-pod-3243,0,inf,3819.0,7018,9253,810
823,openb-pod-4412,0,inf,3942.0,7653,10421,1000
824,openb-pod-1193,0,inf,1539.0,2824,3834,650
825,openb-pod-1988,0,inf,1316.0,2208,3323,810
826,openb-pod-7940,0,inf,1108.0,1974,2926,1000
827,openb-pod-5772,0,inf,1755.0,3073,4224,1000
828,openb-pod-2258,0,inf,2623.0,3882,6864,810
829,openb-pod-2636,0,inf,5467.0,8803,13987,650
830,openb-pod-4213,0,inf,1237.0,2243,3019,1000
831,openb-pod-1497,0,inf,8831.0,13662,21597,220
832,openb-pod-4380,0,inf,14605.0,23370,37929,1000
833,openb-pod-7017,0,inf,2192.0,3342,5808,1000
834,openb-pod-7010,0,inf,2359.0,3409,5774,1000
835,openb-pod-4998,0,inf,1022.0,1571,2624,1000
836,openb-pod-4924,0,inf,4351.0,7010,11469,1000
837,openb-pod-6713,0,inf,236343.0,448486,612855,1000
838,openb-pod-3686,0,inf,4760.0,6854,12256,1000
839,openb-pod-4664,0,inf,21780.0,34707,54339,1000
840,openb-pod-5726,0,inf,1986.0,3784,4844,1000
841,openb-pod-1116,0,inf,1781.0,3198,4682,470
842,openb-pod-7628,0,inf,12966.0,18339,32975,1000
843,openb-pod-7740,0,inf,1569.0,2906,3961,1000
844,openb-pod-3846,0,inf,6333.0,10901,16528,1000
845,openb-pod-6912,0,inf,1825.0,3543,4649,1000
846,openb-pod-5265,0,inf,1010.0,1537,2480,1000
847,openb-pod-6285,0,inf,4693.0,9356,11551,1000
848,openb-pod-1191,0,inf,24014.0,47865,58029,160
849,openb-pod-5870,0,inf,1305.0,2035,3178,1000
850,openb-pod-1252,0,inf,6427.0,12074,16497,320
851,openb-pod-1580,0,3062.0,1121.0,1877,2691,810
852,openb-pod-6783,0,inf,16377.0,26870,43038,1000
853,openb-pod-2261,0,inf,1468.0,2446,3735,160
854,openb-pod-8007,0,inf,1280.0,1971,3260,1000
855,openb-pod-7855,0,inf,1766.0,2738,4463,1000
856,openb-pod-1154,0,inf,1393.0,2721,3498,470
857,openb-pod-6177,0,inf,1374.0,2373,3436,1000
858,openb-pod-1582,0,inf,1550.0,2982,3827,650
859,openb-pod-2929,0,inf,18173.0,35915,44310,810
860,openb-pod-4279,0,inf,2869.0,4638,7401,1000
861,openb-pod-6318,0,inf,3392.0,5514,8436,1000
862,openb-pod-7564,0,inf,170469.0,308382,434734,1000
863,openb-pod-5192,0,inf,3230.0,4911,8485,1000
864,openb-pod-1668,0,inf,1229.0,2378,2976,460
865,openb-pod-3497,0,inf,15359.0,28514,40733,1000
866,openb-pod-6413,0,inf,1797.0,3309,4642,1000
867,openb-pod-2753,0,inf,1022.0,1607,2701,650
868,openb-pod-7962,0,inf,3246.0,5651,8430,1000
869,openb-pod-1294,0,inf,40825.0,63391,102014,320
870,openb-pod-6459,0,inf,7086.0,10188,18583,1000
871,openb-pod-6921,0,inf,1108.0,2177,2872,1000
872,openb-pod-1529,0,inf,1302.0,2024,3206,650
873,openb-pod-8072,0,inf,1174.0,2021,3102,1000
874,openb-pod-5257,0,inf,4228.0,6942,10544,1000
875,openb-pod-6414,0,2792.0,1447.0,2768,3821,1000
876,openb-pod-5919,0,inf,1255.0,2044,3193,1000
877,openb-pod-4497,0,inf,8329.0,11815,21508,1000
878,openb-pod-1183,0,inf,3024.0,5244,7759,160
879,openb-pod-3618,0,inf,23227.0,41536,57940,1000
880,openb-pod-3560,0,inf,6325.0,10687,16144,1000
881,openb-pod-3595,0,inf,4591.0,8162,11773,1000
882,openb-pod-2633,0,inf,4278.0,7883,11212,220
883,openb-pod-4804,0,inf,4614.0,7752,11478,1000
884,openb-pod-6697,0,inf,1134.0,1634,2930,1000
885,openb-pod-5468,0,inf,9836.0,15179,25393,1000
886,openb-pod-3447,0,inf,3767.0,7104,9098,1000
887,openb-pod-7117,0,inf,5932.0,10672,15708,1000
888,openb-pod-4548,0,inf,3591.0,5218,8651,1000
889,openb-pod-1858,0,inf,1301.0,1843,3363,810
890,openb-pod-5552,0,inf,4115.0,7676,10695,1000
891,openb-pod-4029,0,inf,1462.0,2552,3582,1000
892,openb-pod-7763,0,inf,1133.0,2036,2928,1000
893,openb-pod-4877,0,inf,4006.0,5887,10492,1000
894,openb-pod-4252,0,inf,7163.0,10998,18156,1000
895,openb-pod-2113,0,inf,1213.0,2422,3219,230
896,openb-pod-5755,0,inf,3747.0,6855,9168,1000
897,openb-pod-7741,0,inf,1134.0,1588,2914,1000
898,openb-pod-7777,0,inf,1365.0,2679,3418,1000
899,openb-pod-1285,0,inf,1165.0,2324,3001,370
900,openb-pod-5871,0,8244.0,4164.0,6977,10049,1000
901,openb-pod-6356,0,inf,1760.0,2750,4263,1000
902,openb-pod-6755,0,inf,1586.0,2564,4026,1000
903,openb-pod-3692,0,inf,4247.0,6163,10665,1000
904,openb-pod-5978,0,inf,4161.0,7330,10808,1000
905,openb-pod-1260,0,2113.0,1365.0,2019,3532,650
906,openb-pod-6185,0,7065.0,3834.0,5916,9324,1000
907,openb-pod-3065,0,inf,1194.0,2352,2885,810
908,openb-pod-1918,0,inf,6416.0,9082,16823,650
909,openb-pod-5847,0,inf,2171.0,3515,5667,1000
910,openb-pod-4196,0,inf,8938.0,16474,22443,1000
911,openb-pod-1376,0,inf,1131.0,1623,2906,650
912,openb-pod-1767,0,inf,15578.0,27510,40099,320
913,openb-pod-7182,0,inf,1125.0,1732,2708,1000
914,openb-pod-2623,0,9389.0,4328.0,7658,10802,460
915,openb-pod-4092,0,inf,2257.0,4398,5738,1000
916,openb-pod-4237,0,inf,1333.0,2588,3419,1000
917,openb-pod-4125,0,inf,3546.0,6205,8982,1000
918,openb-pod-3472,0,inf,2364.0,4673,6159,1000
919,openb-pod-5780,0,inf,2289.0,3994,5892,1000
920,openb-pod-3089,0,inf,4294.0,6413,10554,320
921,openb-pod-5513,0,inf,2207.0,4144,5812,1000
922,openb-pod-7096,0,inf,1545.0,2919,3841,1000
923,openb-pod-6605,0,inf,2587.0,3904,6254,1000
924,openb-pod-1319,0,inf,20604.0,38581,51180,160
925,openb-pod-1926,0,1620.0,1119.0,1828,2851,810
926,openb-pod-6944,0,inf,1739.0,2812,4400,1000
927,openb-pod-6497,0,inf,4244.0,7669,10457,1000
928,openb-pod-6639,0,inf,4157.0,6320,10194,1000
